"","game_str","play_id","player_position","init_pos_x","init_pos_y","init_angle","init_depth","speed_next","launch_angle_next","spray_angle_next","speed","launch_angle","spray_angle","first_fielder","fielding_timestamp","fielding_time","fielding_angle_diff","fielded","fielded_pred"
"55","1900_01_TeamKJ_TeamB",66,6,-35.6691,141.9378,-14.1063747538875,146.351029253812,122.024823725061,-2.88634900107067,-3.97683415224887,122.025277367993,-2.88633828888275,-6.85025864995201,5,2320808,2212,7.25611610393552,0,0.574330048195702
"56","1900_01_TeamKJ_TeamB",70,3,69.0828,94.962,36.035078613787,117.431744855639,82.171026807024,19.3293036714206,7.36314941713197,87.9869623082837,-26.0545688617789,7.99633207887415,1,2479727,2112,28.0387465349128,0,0.107788981336092
"57","1900_01_TeamKJ_TeamB",70,4,47.2002,141.0687,18.499734545679,148.755628464035,82.171026807024,19.3293036714206,7.36314941713197,87.9869623082837,-26.0545688617789,7.99633207887415,1,2479727,2112,10.5034024668048,0,0.701741678595315
"58","1900_01_TeamKJ_TeamB",70,5,-46.8417,67.7397,-34.6636850870503,82.3578278913426,82.171026807024,19.3293036714206,7.36314941713197,87.9869623082837,-26.0545688617789,7.99633207887415,1,2479727,2112,42.6600171659244,0,0.0320103337250709
"59","1900_01_TeamKJ_TeamB",70,6,-30.5754,138.7959,-12.4232864147537,142.123738136773,82.171026807024,19.3293036714206,7.36314941713197,87.9869623082837,-26.0545688617789,7.99633207887415,1,2479727,2112,20.4196184936278,0,0.209814490247406
"60","1900_01_TeamKJ_TeamB",80,3,71.5935,95.8239,36.7647379403321,119.61542147006,75.0173267974453,16.2423761603803,-15.5235208131147,75.0173267974453,-7.69340138573294,-14.3986710924237,6,2822221,1980,51.1634090327558,0,0.0026932065736637
"61","1900_01_TeamKJ_TeamB",80,4,42.0735,143.9859,16.2886633291544,150.007062503937,75.0173267974453,16.2423761603803,-15.5235208131147,75.0173267974453,-7.69340138573294,-14.3986710924237,6,2822221,1980,30.6873344215782,0,0.0240589574274451
"62","1900_01_TeamKJ_TeamB",80,5,-61.9311,99.0612,-32.0128067653526,116.827147926541,75.0173267974453,16.2423761603803,-15.5235208131147,75.0173267974453,-7.69340138573294,-14.3986710924237,6,2822221,1980,17.6141356729288,0,0.209467028999826
"63","1900_01_TeamKJ_TeamB",80,6,-31.4136,146.787,-12.0795457999793,150.110751227086,75.0173267974453,16.2423761603803,-15.5235208131147,75.0173267974453,-7.69340138573294,-14.3986710924237,6,2822221,1980,2.31912529244446,1,0.638560551230538
"64","1900_01_TeamKJ_TeamB",86,3,60.8832,99.4629,31.471621296565,116.617462322973,174.237909074569,-8.02269007895703,-29.9099927041848,160,-8.02274623482319,-30.3955368678495,5,2940809,1452,61.8671581644145,0,7.88333640717035e-06
"65","1900_01_TeamKJ_TeamB",86,4,37.0365,146.3217,14.204201812348,150.936219056726,174.237909074569,-8.02269007895703,-29.9099927041848,160,-8.02274623482319,-30.3955368678495,5,2940809,1452,44.5997386801975,0,0.000138020136662617
"66","1900_01_TeamKJ_TeamB",86,5,-70.1946,92.7123,-37.1301954967562,116.287800049919,174.237909074569,-8.02269007895703,-29.9099927041848,160,-8.02274623482319,-30.3955368678495,5,2940809,1452,6.73465862890677,1,0.510391859307755
"67","1900_01_TeamKJ_TeamB",86,6,-48.2265,140.373,-18.9606539810773,148.42632661105,174.237909074569,-8.02269007895703,-29.9099927041848,160,-8.02274623482319,-30.3955368678495,5,2940809,1452,11.4348828867722,0,0.219167753117093
"68","1900_01_TeamKJ_TeamB",93,3,62.3034,97.38,32.6109777020831,115.605268269054,2.29524001337731,-2.51418852938898,62.6184126460504,2.29528219875048,-2.51414237999301,50,2,3176267,1320,17.3890222979169,0,0.00029802379694465
"69","1900_01_TeamKJ_TeamB",93,4,33.9615,148.995,12.840461291573,152.816535451011,2.29524001337731,-2.51418852938898,62.6184126460504,2.29528219875048,-2.51414237999301,50,2,3176267,1320,37.159538708427,0,0.000605306076382362
"70","1900_01_TeamKJ_TeamB",93,5,-75.4419,95.109,-38.4219840236554,121.396878693853,2.29524001337731,-2.51418852938898,62.6184126460504,2.29528219875048,-2.51414237999301,50,2,3176267,1320,88.4219840236554,0,0.050936632396339
"71","1900_01_TeamKJ_TeamB",93,6,-48.5046,139.0242,-19.2335330591948,147.242739742237,2.29524001337731,-2.51418852938898,62.6184126460504,2.29528219875048,-2.51414237999301,50,2,3176267,1320,69.2335330591948,0,0.00487852911747457
"72","1900_01_TeamKJ_TeamB",97,3,61.1262,98.619,31.7915345637263,116.026374102787,84.5645170347606,12.9614088453744,-30.54944652411,84.5645170347606,-6.35153336906716,-28.512687009717,5,3265183,1551,60.3042215734433,0,0.000505979951805571
"73","1900_01_TeamKJ_TeamB",97,4,39.1119,146.8329,14.9155541823875,151.95275990919,84.5645170347606,12.9614088453744,-30.54944652411,84.5645170347606,-6.35153336906716,-28.512687009717,5,3265183,1551,43.4282411921045,0,0.00232110325452963
"74","1900_01_TeamKJ_TeamB",97,5,-72.8427,94.8078,-37.5357823536844,119.559934276203,84.5645170347606,12.9614088453744,-30.54944652411,84.5645170347606,-6.35153336906716,-28.512687009717,5,3265183,1551,9.02309534396738,1,0.597222388905566
"75","1900_01_TeamKJ_TeamB",97,6,-43.9731,142.3404,-17.1674437969785,148.97792788118,84.5645170347606,12.9614088453744,-30.54944652411,84.5645170347606,-6.35153336906716,-28.512687009717,5,3265183,1551,11.3452432127385,0,0.447111330832267
"76","1900_01_TeamKJ_TeamB",108,3,61.0164,99.8136,31.4375894494562,116.986135135408,145.316557175808,3.03707064076986,-1.12075200422247,147.633781085491,3.50118252097271,-1.42693357299295,8,3589326,3564,32.8645230224492,0,0.00328244304397133
"77","1900_01_TeamKJ_TeamB",108,4,29.7903,147.4827,11.4196242379705,150.461319857896,145.316557175808,3.03707064076986,-1.12075200422247,147.633781085491,3.50118252097271,-1.42693357299295,8,3589326,3564,12.8465578109634,0,0.110122138788743
"78","1900_01_TeamKJ_TeamB",108,5,-59.4624,78.534,-37.1313616745671,98.5056656734018,145.316557175808,3.03707064076986,-1.12075200422247,147.633781085491,3.50118252097271,-1.42693357299295,8,3589326,3564,35.7044281015741,0,0.00271200761538427
"79","1900_01_TeamKJ_TeamB",108,6,-44.0499,140.3943,-17.4196907785085,147.142628637999,145.316557175808,3.03707064076986,-1.12075200422247,147.633781085491,3.50118252097271,-1.42693357299295,8,3589326,3564,15.9927572055155,0,0.0602172001638093
"80","1900_01_TeamKJ_TeamB",109,3,59.5869,61.2027,44.2336012453107,85.4187868030213,135.180175343077,8.41175034229321,14.1730614675189,136.433062521728,8.72950103900585,13.592355561084,9,3623223,3334,30.6412456842267,0,0.0093602076153245
"81","1900_01_TeamKJ_TeamB",109,4,31.2825,134.9277,13.0531990544108,138.506602851777,135.180175343077,8.41175034229321,14.1730614675189,136.433062521728,8.72950103900585,13.592355561084,9,3623223,3334,0.539156506673123,0,0.624942350832553
"82","1900_01_TeamKJ_TeamB",109,5,-54.1971,89.7573,-31.1243475621533,104.850839537411,135.180175343077,8.41175034229321,14.1730614675189,136.433062521728,8.72950103900585,13.592355561084,9,3623223,3334,44.7167031232372,0,0.000465357616189276
"83","1900_01_TeamKJ_TeamB",109,6,-21.4023,136.062,-8.93927273311009,137.734985712745,135.180175343077,8.41175034229321,14.1730614675189,136.433062521728,8.72950103900585,13.592355561084,9,3623223,3334,22.5316282941941,0,0.0183498042693911
"84","1900_01_TeamKJ_TeamB",124,3,69.7398,95.4915,36.1415782741207,118.246633255624,94.5055839930081,9.33001775635562,4.49793499049653,97.0622916030714,9.7593887881364,-2.59376600241416,4,4133317,2014,38.7353442765348,0,0.0033641714833882
"85","1900_01_TeamKJ_TeamB",124,4,47.0631,141.8844,18.3506989935093,149.486181117085,94.5055839930081,9.33001775635562,4.49793499049653,97.0622916030714,9.7593887881364,-2.59376600241416,4,4133317,2014,20.9444649959235,1,0.034363767120694
"86","1900_01_TeamKJ_TeamB",124,5,-53.8869,77.4018,-34.8455194723103,94.3124415697632,94.5055839930081,9.33001775635562,4.49793499049653,97.0622916030714,9.7593887881364,-2.59376600241416,4,4133317,2014,32.2517534698961,0,0.0146268399577516
"87","1900_01_TeamKJ_TeamB",124,6,-36.8733,139.7505,-14.7806929651216,144.53318824111,94.5055839930081,9.33001775635562,4.49793499049653,97.0622916030714,9.7593887881364,-2.59376600241416,4,4133317,2014,12.1869269627075,0,0.2452254035423
"88","1900_01_TeamKJ_TeamB",128,3,71.229,93.8796,37.1885773326524,117.842902786549,108.352788899147,-0.090855514753305,-3.63975193409668,110.623312856015,0.133721376519175,-6.99325613656518,1,4217183,3664,44.1818334692175,0,0.00141258850189339
"89","1900_01_TeamKJ_TeamB",128,4,47.2122,141.7107,18.4259604277469,149.368384617797,108.352788899147,-0.090855514753305,-3.63975193409668,110.623312856015,0.133721376519175,-6.99325613656518,1,4217183,3664,25.4192165643121,0,0.0201713033428373
"90","1900_01_TeamKJ_TeamB",128,5,-58.6929,90.0714,-33.0893264408771,107.506807265261,108.352788899147,-0.090855514753305,-3.63975193409668,110.623312856015,0.133721376519175,-6.99325613656518,1,4217183,3664,26.0960703043119,0,0.0348209382801277
"91","1900_01_TeamKJ_TeamB",128,6,-35.853,136.3989,-14.7272788365331,141.032257055647,108.352788899147,-0.090855514753305,-3.63975193409668,110.623312856015,0.133721376519175,-6.99325613656518,1,4217183,3664,7.73402269996789,0,0.527645641423746
"92","1900_01_TeamKJ_TeamB",168,3,59.5251,97.5996,31.3786316938694,114.319374780349,109.552878284853,8.78716111528264,-5.62119423372505,109.913055045438,9.13061167452014,-5.51614369714799,8,5579007,5974,36.8947753910174,0,0.00348343356617506
"93","1900_01_TeamKJ_TeamB",168,4,24.2871,142.2078,9.69180864603426,144.266841676284,109.552878284853,8.78716111528264,-5.62119423372505,109.913055045438,9.13061167452014,-5.51614369714799,8,5579007,5974,15.2079523431822,0,0.0863472973099554
"94","1900_01_TeamKJ_TeamB",168,5,-72.4026,90.0795,-38.7910449293149,115.57012073633,109.552878284853,8.78716111528264,-5.62119423372505,109.913055045438,9.13061167452014,-5.51614369714799,8,5579007,5974,33.2749012321669,0,0.00620865456212724
"95","1900_01_TeamKJ_TeamB",168,6,-45.2223,142.2399,-17.6370100705473,149.255638316614,109.552878284853,8.78716111528264,-5.62119423372505,109.913055045438,9.13061167452014,-5.51614369714799,8,5579007,5974,12.1208663733994,0,0.23367920955489
"96","1900_01_TeamKJ_TeamB",183,3,61.2312,101.1771,31.1818366714913,118.262696645434,142.886511939423,0.0601481809107108,-26.9294000114166,142.886511939423,5.47557153425065,-22.1743141298196,5,6091906,1023,53.3561508013109,0,5.37058045138707e-05
"97","1900_01_TeamKJ_TeamB",183,4,25.4676,150.2007,9.62338180100961,152.344507384579,142.886511939423,0.0601481809107108,-26.9294000114166,142.886511939423,5.47557153425065,-22.1743141298196,5,6091906,1023,31.7976959308292,0,0.00211890206765026
"98","1900_01_TeamKJ_TeamB",183,5,-68.6031,90.0465,-37.30243566421,113.202285718355,142.886511939423,0.0601481809107108,-26.9294000114166,142.886511939423,5.47557153425065,-22.1743141298196,5,6091906,1023,15.1281215343904,1,0.0963598098371805
"99","1900_01_TeamKJ_TeamB",183,6,-45.1392,141.3624,-17.7090865789949,148.394324387424,142.886511939423,0.0601481809107108,-26.9294000114166,142.886511939423,5.47557153425065,-22.1743141298196,5,6091906,1023,4.46522755082473,0,0.45439942577646
"100","1900_01_TeamKJ_TeamB",212,3,71.2137,96.2742,36.4902075241955,119.750209408293,142.354789392618,3.41196773235747,-8.46261329550262,144.645092528329,3.81037974086638,-8.58038081554866,6,6976542,1320,45.0705883397441,0,0.000277012971044797
"101","1900_01_TeamKJ_TeamB",212,4,43.9278,142.5912,17.122396014177,149.204228928942,142.354789392618,3.41196773235747,-8.46261329550262,144.645092528329,3.81037974086638,-8.58038081554866,6,6976542,1320,25.7027768297256,0,0.00874575488704472
"102","1900_01_TeamKJ_TeamB",212,5,-56.7114,90.0735,-32.1950304073518,106.439740192327,142.354789392618,3.41196773235747,-8.46261329550262,144.645092528329,3.81037974086638,-8.58038081554866,6,6976542,1320,23.6146495918032,0,0.0259178627970218
"103","1900_01_TeamKJ_TeamB",212,6,-36.7503,143.5197,-14.3628046883728,148.15022388839,142.354789392618,3.41196773235747,-8.46261329550262,144.645092528329,3.81037974086638,-8.58038081554866,6,6976542,1320,5.78242387282419,1,0.371010893311698
"104","1900_01_TeamKJ_TeamB",214,3,56.535,62.7234,42.0295469977362,84.4418802050262,125.313992256938,9.62074369789246,-23.5708414480808,125.313992256938,-11.0900262659159,-26.3451790584377,5,7116913,1188,68.3747260561738,0,5.76435351939997e-05
"105","1900_01_TeamKJ_TeamB",214,4,28.2396,136.0038,11.7301185510222,138.904674588726,125.313992256938,9.62074369789246,-23.5708414480808,125.313992256938,-11.0900262659159,-26.3451790584377,5,7116913,1188,38.0752976094598,0,0.00273080559678417
"106","1900_01_TeamKJ_TeamB",214,5,-58.221,78.4896,-36.566806644402,97.7256473458222,125.313992256938,9.62074369789246,-23.5708414480808,125.313992256938,-11.0900262659159,-26.3451790584377,5,7116913,1188,10.2216275859643,1,0.593307441259631
"107","1900_01_TeamKJ_TeamB",214,6,-32.0148,129.3516,-13.9014672181841,133.254582816502,125.313992256938,9.62074369789246,-23.5708414480808,125.313992256938,-11.0900262659159,-26.3451790584377,5,7116913,1188,12.4437118402535,0,0.412584012668329
"108","1900_01_TeamKJ_TeamB",239,3,63.9684,99.2721,32.796695632154,118.097019593934,121.856159427098,1.64573185228369,-13.2542084079028,124.115784852848,2.13862715807642,-9.15295350119976,6,7890487,1816,41.9496491333537,0,0.00118145487250691
"109","1900_01_TeamKJ_TeamB",239,4,37.5612,145.5786,14.4675372898493,150.346175619468,121.856159427098,1.64573185228369,-13.2542084079028,124.115784852848,2.13862715807642,-9.15295350119976,6,7890487,1816,23.6204907910491,0,0.0202722163275728
"110","1900_01_TeamKJ_TeamB",239,5,-72.7518,88.7451,-39.344346723537,114.754159738329,121.856159427098,1.64573185228369,-13.2542084079028,124.115784852848,2.13862715807642,-9.15295350119976,6,7890487,1816,30.1913932223372,0,0.0106828242381636
