"","game_str","play_id","player_position","init_pos_x","init_pos_y","init_angle","init_depth","speed_next","launch_angle_next","spray_angle_next","speed","launch_angle","spray_angle","first_fielder","fielding_timestamp","fielding_time","fielding_angle_diff","fielded","fielding_time_pred"
"37","1900_03_TeamKJ_TeamB",111,6,-39.288,138.3864,-15.8492830618127,143.85528370192,166.962560696371,-5.76399911689977,-11.9701663008323,156.328537116649,-6.35262544904257,-10.2198433917663,6,4617131,1551,5.6294396700464,1,1746.68070491332
"38","1900_03_TeamKJ_TeamB",138,5,-47.4219,72.9975,-33.009256879817,87.0486737742741,48.2681692150417,18.3928573940191,-8.2937756492374,132.047372264466,7.30876117866295,-6.27443918544766,5,5664845,1782,26.7348176943693,1,1448.70946102631
"39","1900_03_TeamKJ_TeamB",142,5,-50.1612,74.2164,-34.053878478533,89.5780107749664,149.400806300169,3.58595213342897,-26.341600415427,152.046659310052,3.99306183348159,-23.4420231372761,5,5950439,628,10.6118553412569,1,1004.69900827331
"40","1900_03_TeamKJ_TeamB",145,5,-68.0445,94.0176,-35.8948443175118,116.057585232547,160.294400097714,0.254756220656241,-22.769132696753,160.294400097714,3.98844476003473,-17.8353424485694,5,6065626,957,18.0595018689424,1,1472.43240613428
"41","1900_03_TeamKJ_TeamB",147,4,53.361,140.181,20.8397205660997,149.993696807566,134.39833726235,4.33198203129344,14.1886290621805,137.032246098929,4.95976886982299,12.8313769664852,4,6259894,1485,8.00834359961443,1,1807.44078056243
"42","1900_03_TeamKJ_TeamB",157,5,-64.3587,92.8014,-34.7416955035136,112.934237977905,151.268355061378,4.36733815268013,-27.7334370858531,153.335379680168,4.82275967248796,-25.1506729635816,5,6618924,825,9.59102253993207,1,1256.11529296432
"43","1900_03_TeamKJ_TeamB",169,4,27.4677,134.0451,11.5803902034721,136.830418318808,168.934097274207,-10.8385534204762,16.6277436206855,168.934634302298,-10.8385495242296,17.1151064348655,4,7132087,2211,5.53471623139345,1,1651.78740315999
"44","1900_04_TeamKK_TeamB",11,3,70.0707,97.2015,35.7871116650062,119.825016589776,151.622374785311,2.17625592096767,25.0490474812861,153.888107639719,2.54837883594527,21.0396496739644,3,200648,957,14.7474619910417,1,1510.81754570794
"45","1900_04_TeamKK_TeamB",15,4,48.2313,137.0598,19.3869542010053,145.298475820395,72.0331927266065,8.75179017210287,9.27507895253899,72.0331927266065,-1.38522969319967,8.37381793849474,4,430661,2113,11.0131362625105,1,2473.45747956242
"46","1900_04_TeamKK_TeamB",70,5,-70.8696,90.6963,-38.0038772708035,115.101342467627,115.576379187921,10.5846355248347,-8.82198706380192,166.506800473536,-13.7992352598291,-1.08092268441883,5,2242180,1915,36.9229545863847,1,2216.47646882171
"47","1900_04_TeamKK_TeamB",73,3,60.0597,82.473,36.0634061870244,102.024326967101,136.678903312645,15.9940696536731,21.1062040857098,80.4956704127804,-23.3541776919394,26.2229577590088,3,2430375,2212,9.84044842801559,1,2217.61580556389
"48","1900_04_TeamKK_TeamB",120,6,-44.9574,139.1046,-17.9103825474565,146.189115723162,202.342925878056,-6.68151070341137,-8.24629823539446,160,-15.8657559785898,-9.97120470541224,6,4122547,1716,7.93917784204428,1,1987.22897881568
"49","1900_04_TeamKK_TeamB",147,4,36.1503,109.8357,18.2179620584098,115.631851946512,96.3707960462441,10.5850985449532,7.88526391947575,96.3707960462441,-3.31642961664741,4.57717503772836,4,5312481,1386,13.6407870206815,1,1970.14130815076
"50","1900_04_TeamKK_TeamB",207,5,-49.4583,126.366,-21.3748431100731,135.699997770413,63.9902857690263,23.1287212195987,-15.6729170898296,63.9902857690263,-24.4203827428538,-18.80170717474,5,7157566,3070,2.57313593533314,1,2661.02101455299
"51","1900_04_TeamKK_TeamB",221,4,41.1618,142.5066,16.1109047034503,148.332143592682,203.368399733075,-7.27297479220215,7.13507446856018,160,-7.27299149363333,6.50785098861101,4,7688387,1617,9.60305371483926,1,1894.20052092331
"52","1900_04_TeamKK_TeamB",248,6,-33.0831,129.3183,-14.3500283423477,133.483010980799,96.3133892550428,-7.94204729368729,-23.0442735157766,96.3144845470399,-7.94195812887407,-24.952106571983,6,8555695,5000,10.6020782296353,1,2212.95346246685
"53","1900_05_TeamKK_TeamB",42,5,-71.4111,97.8315,-36.1271918425632,121.122035961505,135.813498331078,4.88703374374196,-17.5307490532912,135.813498331078,-12.4594954071837,-18.7635085155546,5,1868411,5000,17.3636833270086,1,2001.88712449214
"54","1900_05_TeamKK_TeamB",44,6,-33.0762,137.3322,-13.5416707089232,141.259223285703,223.666993420266,-9.4472728833059,-7.78415258986502,122.045553183945,-14.4152660815551,-12.2051863635103,6,1926236,2145,1.33648434541291,1,2004.69519366505
"55","1900_05_TeamKK_TeamB",102,4,40.8582,146.8815,15.5450344629463,152.458412524498,134.26328439514,-0.833639814577941,12.6925215989759,134.26328439514,2.17611029096237,11.6409585866442,4,3872548,1518,3.90407587630204,1,1810.48864843685
"56","1900_05_TeamKK_TeamB",117,4,28.2489,148.5669,10.765853836984,151.228714623976,103.42438194239,1.19256210606997,14.8104046971724,105.720994886119,1.81808430198793,14.3106726200827,4,4391058,2178,3.54481878309872,1,2007.90440440695
"57","1900_05_TeamKK_TeamB",127,3,72.6921,95.8791,37.1681013896128,120.320169627623,85.476068662811,16.7945149490211,27.687916579992,85.476068662811,-5.16044978881382,25.2338544773953,3,4822435,1386,11.9342469122174,1,2117.30688934232
"58","1900_05_TeamKK_TeamB",129,6,-46.1364,144.7875,-17.6744305205661,151.960480261185,102.772545266857,-10.8413643895146,-16.5509979201821,93.5424551484865,-11.9864305571564,-22.7688266235091,6,5012875,2839,5.09439610294305,1,2414.9815991245
"59","1900_05_TeamKK_TeamB",160,4,52.6614,141.8787,20.36351556876,151.336672897385,61.1215323906815,14.0059846499849,8.02277486738889,61.1215323906815,-12.9218550001337,6.21561676023507,4,6055374,2508,14.1478988085249,1,2964.24216089297
"60","1900_06_TeamKL_TeamB",6,6,-36.2793,143.8605,-14.1539498561446,148.364520923097,138.986181708325,4.26404958322049,-5.59429692415103,141.234945721396,4.79823750188084,-5.31543282475878,6,107611,1419,8.83851703138585,1,1779.87948061261
"61","1900_06_TeamKL_TeamB",59,4,24.5736,148.7934,9.37789017053229,150.808944365114,64.0317704782439,4.66347121326882,10.4496073468588,150.494458082418,1.82125502985547,10.10287921583,4,1512572,2409,0.724989045297738,1,1602.41745583419
"62","1900_06_TeamKL_TeamB",60,6,-44.3988,140.8791,-17.4925236292511,147.709763584707,98.1267354207753,14.5202333960105,-4.93316175514156,98.1267354207753,-7.07530025611127,-3.47598684134104,6,1662647,1783,14.0165367879101,1,2449.0758646442
"63","1900_06_TeamKL_TeamB",70,3,59.4174,62.7258,43.4484521432529,86.3999618541582,101.995831761373,16.4519147148075,26.3585041440146,101.995831761373,-15.8623122459383,28.7114154739761,3,1923717,1188,14.7370366692767,1,1810.02383048749
"64","1900_06_TeamKL_TeamB",73,5,-45.1344,73.8855,-31.4194862464709,86.5804895667032,35.3728790370801,-10.6116089505066,-11.9729462369498,67.652495291858,2.11824176697766,-9.06912192037679,5,2119570,2872,22.3503643260941,1,1975.26285064939
"65","1900_06_TeamKL_TeamB",79,4,40.4508,143.3319,15.7600059949987,148.930523326315,156.814114722385,3.96490745068053,8.82790111969907,156.814114722385,5.83587649803116,7.61380503346769,4,2419025,1452,8.14620096153102,1,1641.46316850454
"66","1900_06_TeamKL_TeamB",111,6,-48.5754,141.1821,-18.9863950125022,149.304905631295,134.015462799591,-3.15703334337043,-18.6399932431669,134.015462799591,2.23514534789912,-12.8850570682126,6,3500471,2014,6.1013379442896,1,1824.59979048448
"67","1900_06_TeamKL_TeamB",114,3,59.5326,64.0323,42.9144567170346,87.4314926445271,139.554422757599,-7.74986231354379,21.4542369539288,105.162806390578,-22.1182782337338,25.3477392389076,3,3611731,2344,17.566717478127,1,1985.20290339478
"68","1900_06_TeamKL_TeamB",118,5,-68.4381,90.7995,-37.0063460731401,113.70278242796,51.9730951589855,29.9146537366032,-15.4935786387035,109.537429115492,7.37882890875386,-16.1570668563157,5,3764544,2574,20.8492792168244,1,1815.38043001972
"69","1900_06_TeamKL_TeamB",144,4,17.7861,145.8777,6.9514622825447,146.957982806311,134.643489192972,6.43630855778418,6.67278697485046,136.240845690683,6.82325292314639,5.7541018703779,4,4850643,1353,1.1973604121668,1,1571.28747124891
"70","1900_06_TeamKL_TeamB",146,6,-42.9567,142.5864,-16.765866084973,148.916619421239,152.271814105159,-3.66556857428093,-10.4985120374858,152.27178950349,-3.66553509805898,-7.99496327850105,6,5011015,1617,8.77090280647196,1,1866.87386568261
"71","1900_06_TeamKL_TeamB",150,6,-43.8117,141.8565,-17.1630526492866,148.467948221628,149.037512583353,8.27518025940035,-6.75138904105409,149.037512583353,-8.25646915142683,-7.0540732236808,6,5097059,1815,10.1089794256058,1,2002.95947575303
"72","1900_06_TeamKL_TeamB",152,6,-42.1038,141.7641,-16.5413683707993,147.884380592576,104.875398222394,-0.933284440852557,-9.54760759740458,104.875398222394,-0.93323478835542,-8.66788618568114,6,5143926,1452,7.87348218511821,1,2129.82315591838
"73","1900_06_TeamKL_TeamB",159,4,28.2768,124.3719,12.8088476317058,127.545862056948,74.2660801777429,-1.61528919386233,14.8565039019022,74.2661201128051,-1.61528832573431,12.8193291801132,4,5443976,1881,0.0104815484074479,1,1955.6829744921
"74","1900_07_TeamKL_TeamB",8,6,-44.0754,142.1907,-17.2220697307821,148.865160637572,139.9877034111,0.927150394243798,-13.0038210607193,142.932172806366,1.54887330598888,-10.0481020495059,6,155650,1585,7.17396768127619,1,1794.42471650069
"75","1900_07_TeamKL_TeamB",15,6,-27.6852,148.497,-10.5607566292226,151.055715906549,136.403016213713,2.34477135665331,-4.37119507579074,137.748680890933,2.89718942551,-3.6526486225042,6,403584,1683,6.90810800671841,1,1827.70413452927
"76","1900_07_TeamKL_TeamB",21,4,29.4996,150.2076,11.1110336374492,153.076939797998,156.670150244164,-3.80777125626974,4.42704643651021,156.670142166484,-3.8078045517213,4.31079423784487,4,515141,1584,6.80023939960438,1,1844.16378894513
"77","1900_07_TeamKL_TeamB",83,6,-28.9374,132.0114,-12.3638981713871,135.145783688282,108.726498541634,15.9642685884857,-15.6215770627763,108.726498541634,-10.2252176094837,-17.2737927885066,6,2366992,1848,4.90989461711945,1,2036.93145397621
"78","1900_07_TeamKL_TeamB",101,4,34.0716,145.7997,13.1532774467041,149.727841254224,135.16826155965,9.82919360240962,13.0791779737531,135.16826155965,-12.2836389332093,14.6282588680353,4,3026698,1683,1.47498142133115,1,1980.92051486686
"79","1900_07_TeamKL_TeamB",127,4,30.0018,139.2975,12.1546514193952,142.491759444152,69.5534876351661,16.5146978357304,1.48057483967299,69.5534876351661,-10.5780856805607,0.486189670533361,4,4015861,2046,11.6684617488619,1,2651.84386340933
"80","1900_07_TeamKL_TeamB",128,5,-44.3343,72.7464,-31.3596481321525,85.1913661672942,79.3052026332603,-18.559126074744,-21.3156516293714,48.2251411466215,-27.2446749146589,-24.8660892408889,5,4050616,2344,6.49355889126365,1,2363.67961450843
"81","1900_07_TeamKL_TeamB",131,4,28.5858,152.1456,10.6409358300242,154.807724487507,54.5234307431218,20.2019452223822,16.5097313561438,54.5234307431218,0.755235220065677,16.4599221273325,4,4142370,2706,5.81898629730835,1,2628.8273553826
"82","1900_07_TeamKL_TeamB",136,3,59.226,94.7889,31.9979661289141,111.770544595658,88.8292040894972,6.73901716820341,20.6990290067398,89.1428493756524,7.27791871378858,14.6410626154455,3,4362052,1518,17.3569035134686,1,1874.19733398605
"83","1900_07_TeamKL_TeamB",152,6,-33.1914,124.1508,-14.9678274912022,128.51105078786,129.037770137498,5.36301946982,-9.74219137047265,131.707749825754,5.8174481473996,-7.02441448543726,6,4979742,1353,7.94341300576492,1,1551.21980131101
"84","1900_07_TeamKL_TeamB",154,4,26.3235,140.5806,10.6057315949434,143.023885238131,101.523768935414,9.16015604440378,6.12122300730903,101.523768935414,-5.95728041441892,4.84509232626496,4,5032484,1551,5.76063926867847,1,2136.61322867464
"85","1900_07_TeamKL_TeamB",156,5,-69.0957,91.5183,-37.0525587065382,114.672642741763,116.600065056047,4.80652106386507,-30.1858323360116,117.934369569241,5.44338307867851,-27.7892967411045,5,5192592,1254,9.26326196543367,1,1514.48452087495
"86","1900_07_TeamKL_TeamB",164,6,-45.1146,141.0051,-17.7420796324665,148.046497287744,89.8620669380588,0,-23.492209953697,89.8635371147175,0,-24.2313611617939,6,5454916,1122,6.48928152932732,1,2204.98063797051
"87","1900_07_TeamKL_TeamB",179,3,75.1545,94.2951,38.5553304433476,120.580946895685,148.36669903813,9.54258820739828,32.4541262487454,148.36669903813,-9.0867872666023,34.7487143164653,3,6210469,1221,3.8066161268823,1,1508.61392350065
"88","1900_07_TeamKL_TeamB",185,6,-39.5988,142.1994,-15.5611240912011,147.610075271981,91.0134943949712,4.97897716813176,-20.0020146183262,91.1354526411055,5.95918625882437,-19.6399456593612,6,6462034,1815,4.07882156816012,1,2016.94018399977
"89","1900_08_TeamKL_TeamB",2,3,69.8364,89.7468,37.8882406707771,113.71724088809,79.2820513699128,11.8715114188431,29.8467411309055,151.045978838036,3.09154382279202,27.1803566843657,3,37968,1386,10.7078839864114,1,1342.2071426511
"90","1900_08_TeamKL_TeamB",14,4,24.2496,148.6557,9.26482353513451,150.620583728287,109.84438583125,17.3625832197641,11.4798330222276,109.84438583125,-18.204290534363,8.73762138483078,4,427033,1948,0.527202150303722,1,2269.87636377519
"91","1900_08_TeamKL_TeamB",52,5,-65.9655,90.5355,-36.0776326794845,112.018408980399,71.7782367537636,8.19421164910586,-12.3792455277977,73.3478640556218,8.32396981043907,-8.95473595634316,5,1753970,2079,27.1228967231413,1,2245.08170541868
"92","1900_08_TeamKL_TeamB",58,4,50.4483,141.405,19.6346014866881,150.134622915202,117.665247630726,4.0589144465289,16.1263071928352,119.737698265938,4.67910620382191,15.3624798406223,4,2117257,1848,4.2721216460657,1,1849.56752427266
"93","1900_08_TeamKL_TeamB",82,6,-50.085,138.0024,-19.9472759582678,146.809977967303,194.003283104622,-1.83763629290638,-7.5066766018413,160,-14.2459986993804,-7.38391943501974,6,3107708,1782,12.5633565232481,1,2078.59406822548
"94","1900_08_TeamKL_TeamB",134,5,-50.1201,107.4015,-25.0166306350967,118.520490322391,67.9084124549899,14.466607243771,-12.9122682644072,67.9084124549899,-2.23843240930103,-11.8149309081384,5,4821696,1815,13.2016997269583,1,2241.05443784523
"95","1900_08_TeamKL_TeamB",147,6,-37.2936,130.8471,-15.9084333836454,136.057988296792,163.240712533074,-6.86089907092974,-8.45312186288145,160.474184146839,-7.17272585908194,-6.51788130914524,6,5312152,3564,9.39055207450018,1,1725.58150771578
"96","1900_08_TeamKL_TeamB",174,6,-44.8146,141.9963,-17.5159045471716,148.900294112705,71.5505482558362,24.804502508788,-9.3156823862831,153.975622735671,-2.35247222626642,-8.50916007297521,6,6481226,2179,9.0067444741964,1,1835.92533335597
"97","1900_08_TeamKL_TeamB",179,5,-55.6755,97.2726,-29.7853416977103,112.079079274457,127.438053007519,2.0838624411413,-23.6267186728312,129.42464103335,2.952259985343,-20.3176940405583,5,6583608,1123,9.467647657152,1,1447.43571507386
"98","1900_08_TeamKL_TeamB",180,3,63.3987,88.9872,35.4678734591492,109.261690109251,88.5047935998781,4.01976910308102,16.5144181272098,90.923815241249,4.30896859858836,14.0987524244451,3,6620342,1650,21.3691210347042,1,1981.00544226811
"99","1900_08_TeamKL_TeamB",186,5,-52.2069,83.4591,-32.0275745818999,98.4427842983933,9.53132963589552,0,-38.0266615615917,9.53220400658419,0,-37.8029442442694,5,6935640,2376,5.77536966236949,1,4033.03123253607
"100","1900_08_TeamKL_TeamB",188,4,31.296,134.7732,13.0730952851056,138.359152405036,132.447574697368,1.41939830616867,11.9297269463036,133.768461141748,1.8412999329504,9.64322477601067,4,7027691,1386,3.42987050909492,1,1626.91851194232
"101","1900_08_TeamKL_TeamB",207,6,-38.8296,143.481,-15.1429668021429,148.642306215828,98.6070605934282,8.13378020130954,-12.334162370812,98.6070605934282,-2.71335931510286,-10.677739360163,6,7788492,1683,4.46522744197992,1,2139.98923072967
"102","1900_08_TeamKL_TeamB",220,6,-40.4037,140.8962,-16.0008885774017,146.574889214115,134.460440343453,0.556025521579663,-11.0813070795382,134.460440343453,4.41470955480299,-6.14071586602737,6,8256571,1717,9.86017271137431,1,1837.71869790899
"103","1900_08_TeamKL_TeamB",228,5,-69.0339,91.3746,-37.0712024918057,114.52072683305,161.926960970853,-1.98680322839612,-29.3438047331192,165.137582071425,-1.54453441448237,-26.6544627827847,5,8633060,891,10.416739709021,1,1335.38279289021
"104","1900_08_TeamKL_TeamB",236,5,-61.332,84.3111,-36.0339672893288,104.259176129538,131.097933975185,5.35012419316337,-30.9949615041972,131.097933975185,7.46205298169818,-26.713389103447,5,8880367,858,9.32057818588177,1,1245.96199002219
"105","1900_08_TeamKL_TeamB",242,4,31.0629,149.7987,11.715065735738,152.985470807198,146.285720851353,-2.06431285642425,3.68134457975951,147.048402572536,-1.45350173898241,2.45561602083692,4,9162660,1551,9.25944971490104,1,1926.29548966461
"106","1900_08_TeamKL_TeamB",253,6,-47.7408,138.2457,-19.0514818514307,146.25682053542,93.7975821830188,-0.0155487801947964,-12.4772010602656,94.8481624806653,0.85256706636235,-12.6827528412155,6,9579580,2442,6.36872901021522,1,2120.30906641362
"107","1900_09_TeamKK_TeamB",11,6,-13.1442,153.5424,-4.89295159791013,154.103986293022,137.799316724667,-2.4775922739707,-6.56280271799593,139.766529980855,-2.09612695057224,-5.09037867597183,6,371437,1717,0.197427078061696,1,1781.30315090474
"108","1900_09_TeamKK_TeamB",35,6,-45.9873,141.7161,-17.9784024209991,148.990888179445,158.852341470789,-2.71478296870861,-17.7130300689261,126.175297139063,-4.24380532283926,-15.7358253634775,6,1156925,1386,2.24257705752159,1,1904.69452540938
"109","1900_09_TeamKK_TeamB",58,4,22.5051,145.4688,8.79436090537677,147.199359032062,131.12392860661,5.56124431326568,8.51381472150775,131.12392860661,9.16877381139553,7.35826358890499,4,1860727,1519,1.43609731647178,1,1573.19402311323
"110","1900_09_TeamKK_TeamB",102,6,-48.1416,142.3719,-18.6824395489251,150.290956348577,131.079777424234,6.4936765747731,-13.0770091202717,133.489017162245,6.97254077249062,-11.2772036865852,6,3616136,1386,7.40523586233998,1,1784.11570874725
